timestamp,GPS_RAW_INT.time_usec,GPS_RAW_INT.fix_type,GPS_RAW_INT.lat,GPS_RAW_INT.lon,GPS_RAW_INT.alt,GPS_RAW_INT.eph,GPS_RAW_INT.epv,GPS_RAW_INT.vel,GPS_RAW_INT.cog,GPS_RAW_INT.satellites_visible
0.12500000,150000,0,0,0,0,0,65535,0,0,0
0.37500000,400000,0,0,0,0,0,65535,0,0,0
0.62500000,650000,0,0,0,0,0,65535,0,0,0
0.87500000,900000,0,0,0,0,0,65535,0,0,0
1.12500000,1150000,0,0,0,0,0,65535,0,0,0
1.37500000,1400000,0,0,0,0,0,65535,0,0,0
1.62500000,1650000,0,0,0,0,0,65535,0,0,0
1.87500000,1900000,0,0,0,0,0,65535,0,0,0
2.12500000,2150000,0,0,0,0,0,65535,0,0,0
2.37500000,2400000,0,0,0,0,0,65535,0,0,0
2.62500000,2650000,0,0,0,0,0,65535,0,0,0
2.87500000,2900000,0,0,0,0,0,65535,0,0,0
3.12500000,3150000,0,0,0,0,0,65535,0,0,0
3.37500000,3400000,0,0,0,0,0,65535,0,0,0
3.62500000,3650000,0,0,0,0,0,65535,0,0,0
3.87500000,3900000,0,0,0,0,0,65535,0,0,0
4.12500000,4150000,0,0,0,0,0,65535,0,0,0
4.37500000,4400000,0,0,0,0,0,65535,0,0,0
4.62500000,4650000,0,0,0,0,0,65535,0,0,0
4.87500000,4900000,0,0,0,0,0,65535,0,0,0
5.12500000,5150000,0,0,0,0,0,65535,0,0,0
5.37500000,5400000,0,0,0,0,0,65535,0,0,0
5.62500000,5650000,0,0,0,0,0,65535,0,0,0
5.87500000,5900000,0,0,0,0,0,65535,0,0,0
6.12500000,6150000,0,0,0,0,0,65535,0,0,0
6.37500000,6400000,0,0,0,0,0,65535,0,0,0
6.62500000,6650000,0,0,0,0,0,65535,0,0,0
6.87500000,6900000,0,0,0,0,0,65535,0,0,0
7.12500000,7150000,0,0,0,0,0,65535,0,0,0
7.37500000,7400000,0,0,0,0,0,65535,0,0,0
7.62500000,7650000,0,0,0,0,0,65535,0,0,0
7.87500000,7900000,0,0,0,0,0,65535,0,0,0
8.12500000,8150000,0,0,0,0,0,65535,0,0,0
8.37500000,8400000,0,0,0,0,0,65535,0,0,0
8.62500000,8650000,0,0,0,0,0,65535,0,0,0
8.87500000,8900000,0,0,0,0,0,65535,0,0,0
9.12500000,9150000,0,0,0,0,0,65535,0,0,0
9.37500000,9400000,0,0,0,0,0,65535,0,0,0
9.62500000,9650000,0,0,0,0,0,65535,0,0,0
9.87500000,9900000,0,0,0,0,0,65535,0,0,0
10.12500000,10150000,0,0,0,0,0,65535,0,0,0
10.37500000,10400000,0,0,0,0,0,65535,0,0,0
10.62500000,10650000,0,0,0,0,0,65535,0,0,0
10.87500000,10900000,0,0,0,0,0,65535,0,0,0
11.12500000,11150000,0,0,0,0,0,65535,0,0,0
11.37500000,11400000,0,0,0,0,0,65535,0,0,0
11.62500000,11650000,0,0,0,0,0,65535,0,0,0
11.87500000,11900000,0,0,0,0,0,65535,0,0,0
12.12500000,12150000,0,0,0,0,0,65535,0,0,0
12.37500000,12400000,0,0,0,0,0,65535,0,0,0
12.62500000,12650000,0,0,0,0,0,65535,0,0,0
12.87500000,12900000,0,0,0,0,0,65535,0,0,0
13.12500000,13150000,0,0,0,0,0,65535,0,0,0
13.37500000,13400000,0,0,0,0,0,65535,0,0,0
13.62500000,13650000,3,369885183,-1220509000,16590,38,65535,2,1880,11
13.87500000,13900000,3,369885200,-1220509000,16590,38,65535,1,1880,11
14.12500000,14150000,3,369885183,-1220509000,16600,38,65535,2,1880,11
14.37500000,14400000,3,369885183,-1220509000,16600,38,65535,3,1880,11
14.62500000,14650000,3,369885183,-1220509000,16610,38,65535,13,1880,11
14.87500000,14900000,3,369885183,-1220509000,16610,38,65535,15,1880,11
15.12500000,15150000,3,369885183,-1220509016,16610,38,65535,9,1880,11
15.37500000,15400000,3,369885200,-1220509016,16610,38,65535,4,1880,11
15.62500000,15650000,3,369885200,-1220509016,16610,38,65535,2,1880,11
15.87500000,15900000,3,369885200,-1220509016,16610,38,65535,3,1880,11
16.12500000,16150000,3,369885200,-1220509016,16610,38,65535,2,1880,11
16.37500000,16400000,3,369885200,-1220509016,16610,38,65535,1,1880,11
16.62500000,16650000,3,369885200,-1220509033,16610,38,65535,2,1880,11
16.87500000,16900000,3,369885200,-1220509033,16610,38,65535,3,1880,11
17.12500000,17150000,3,369885200,-1220509033,16610,38,65535,2,1880,11
17.37500000,17400000,3,369885200,-1220509033,16600,38,65535,2,1880,11
17.62500000,17650000,3,369885216,-1220509033,16600,38,65535,1,1880,11
17.87500000,17900000,3,369885216,-1220509033,16600,38,65535,2,1880,11
18.12500000,18150000,3,369885216,-1220509033,16600,38,65535,1,1880,11
18.37500000,18400000,3,369885216,-1220509033,16600,38,65535,2,1880,11
18.62500000,18650000,3,369885200,-1220509050,16600,38,65535,1,1880,11
18.87500000,18900000,3,369885200,-1220509050,16600,38,65535,2,1880,11
19.12500000,19150000,3,369885200,-1220509050,16590,39,65535,1,1880,11
19.37500000,19400000,3,369885200,-1220509050,16590,38,65535,0,1880,11
19.62500000,19650000,3,369885183,-1220509050,16590,38,65535,1,1880,11
19.87500000,19900000,3,369885183,-1220509050,16580,38,65535,2,1880,11
20.12500000,20150000,3,369885183,-1220509066,16580,38,65535,1,1880,11
20.37500000,20400000,3,369885166,-1220509066,16590,38,65535,3,1880,11
20.62500000,20650000,3,369885166,-1220509050,16590,38,65535,2,1880,11
20.87500000,20900000,3,369885150,-1220509050,16580,38,65535,3,1880,11
21.12500000,21150000,3,369885150,-1220509066,16580,38,65535,1,1880,11
21.37500000,21400000,3,369885133,-1220509083,16570,44,65535,1,1880,10
21.62500000,21650000,3,369885133,-1220509083,16570,43,65535,0,1880,10
21.87500000,21900000,3,369885116,-1220509083,16570,43,65535,0,1880,10
22.12500000,22150000,3,369885116,-1220509100,16570,43,65535,1,1880,10
22.37500000,22400000,3,369885116,-1220509100,16560,43,65535,1,1880,10
22.62500000,22650000,3,369885100,-1220509116,16560,38,65535,1,1880,11
22.87500000,22900000,3,369885083,-1220509116,16560,38,65535,1,1880,11
23.12500000,23150000,3,369885083,-1220509116,16560,39,65535,1,1880,11
23.37500000,23400000,3,369885083,-1220509133,16560,38,65535,1,1880,11
23.62500000,23650000,3,369885066,-1220509133,16550,38,65535,2,1880,11
23.87500000,23900000,3,369885066,-1220509133,16550,38,65535,1,1880,11
24.12500000,24150000,3,369885066,-1220509133,16540,38,65535,1,1880,11
24.37500000,24400000,3,369885083,-1220509133,16540,38,65535,1,1880,11
24.62500000,24650000,3,369885083,-1220509116,16540,38,65535,1,1880,11
24.87500000,24900000,3,369885083,-1220509116,16530,38,65535,1,1880,11
25.12500000,25150000,3,369885083,-1220509116,16530,38,65535,4,1880,11
25.37500000,25400000,3,369885083,-1220509116,16530,38,65535,1,1880,11
25.62500000,25650000,3,369885083,-1220509116,16530,39,65535,2,1880,11
25.87500000,25900000,3,369885083,-1220509116,16530,38,65535,1,1880,11
26.12500000,26150000,3,369885083,-1220509116,16530,38,65535,1,1880,11
26.37500000,26400000,3,369885083,-1220509116,16530,39,65535,1,1880,11
26.62500000,26650000,3,369885083,-1220509116,16530,38,65535,2,1880,11
26.87500000,26900000,3,369885083,-1220509116,16530,38,65535,1,1880,11
27.12500000,27150000,3,369885083,-1220509116,16530,38,65535,1,1880,11
27.37500000,27400000,3,369885083,-1220509116,16530,38,65535,1,1880,11
27.62500000,27650000,3,369885083,-1220509116,16530,38,65535,0,1880,11
27.87500000,27900000,3,369885083,-1220509116,16530,38,65535,1,1880,11
28.12500000,28150000,3,369885083,-1220509116,16530,39,65535,4,1880,11
28.37500000,28400000,3,369885083,-1220509133,16530,38,65535,3,1880,11
28.62500000,28650000,3,369885083,-1220509133,16530,39,65535,4,1880,11
28.87500000,28900000,3,369885083,-1220509133,16530,38,65535,3,1880,11
29.12500000,29150000,3,369885066,-1220509133,16530,38,65535,2,1880,11
29.37500000,29400000,3,369885083,-1220509150,16530,38,65535,1,1880,11
29.62500000,29650000,3,369885066,-1220509150,16520,38,65535,0,1880,11
29.87500000,29900000,3,369885066,-1220509150,16520,38,65535,0,1880,11
30.12500000,30150000,3,369885066,-1220509150,16520,39,65535,1,1880,11
30.37500000,30400000,3,369885066,-1220509150,16520,38,65535,1,1880,11
30.62500000,30650000,3,369885066,-1220509150,16520,38,65535,1,1880,11
30.87500000,30900000,3,369885066,-1220509150,16510,38,65535,1,1880,11
31.12500000,31150000,3,369885066,-1220509150,16510,38,65535,1,1880,11
31.37500000,31400000,3,369885050,-1220509150,16500,38,65535,1,1880,11
31.62500000,31650000,3,369885050,-1220509150,16500,38,65535,1,1880,11
31.87500000,31900000,3,369885050,-1220509150,16490,39,65535,1,1880,11
32.12500000,32150000,3,369885050,-1220509133,16490,38,65535,1,1880,11
32.37500000,32400000,3,369885050,-1220509133,16490,38,65535,1,1880,11
32.62500000,32650000,3,369885050,-1220509133,16490,38,65535,0,1880,11
32.87500000,32900000,3,369885050,-1220509133,16490,39,65535,1,1880,11
33.12500000,33150000,3,369885050,-1220509133,16490,38,65535,1,1880,11
33.37500000,33400000,3,369885050,-1220509133,16490,38,65535,0,1880,11
33.62500000,33650000,3,369885050,-1220509133,16490,38,65535,1,1880,11
33.87500000,33900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
34.12500000,34150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
34.37500000,34400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
34.62500000,34650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
34.87500000,34900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
35.12500000,35150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
35.37500000,35400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
35.62500000,35650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
35.87500000,35900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
36.12500000,36150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
36.37500000,36400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
36.62500000,36650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
36.87500000,36900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
37.12500000,37150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
37.37500000,37400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
37.62500000,37650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
37.87500000,37900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
38.12500000,38150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
38.37500000,38400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
38.62500000,38650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
38.87500000,38900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
39.12500000,39150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
39.37500000,39400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
39.62500000,39650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
39.87500000,39900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
40.12500000,40150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
40.37500000,40400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
40.62500000,40650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
40.87500000,40900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
41.12500000,41150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
41.37500000,41400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
41.62500000,41650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
41.87500000,41900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
42.12500000,42150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
42.37500000,42400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
42.62500000,42650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
42.87500000,42900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
43.12500000,43150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
43.37500000,43400000,3,369885050,-1220509133,16490,39,65535,0,1880,11
43.62500000,43650000,3,369885050,-1220509133,16490,39,65535,0,1880,11
43.87500000,43900000,3,369885050,-1220509133,16490,39,65535,0,1880,11
44.12500000,44150000,3,369885050,-1220509133,16490,39,65535,0,1880,11
44.37500000,44400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
44.62500000,44650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
44.87500000,44900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
45.12500000,45150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
45.37500000,45400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
45.62500000,45650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
45.87500000,45900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
46.12500000,46150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
46.37500000,46400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
46.62500000,46650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
46.87500000,46900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
47.12500000,47150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
47.37500000,47400000,3,369885050,-1220509133,16480,39,65535,1,1880,11
47.62500000,47650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
47.87500000,47900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
48.12500000,48150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
48.37500000,48400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
48.62500000,48650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
48.87500000,48900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
49.12500000,49150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
49.37500000,49400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
49.62500000,49650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
49.87500000,49900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
50.12500000,50150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
50.37500000,50400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
50.62500000,50650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
50.87500000,50900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
51.12500000,51150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
51.37500000,51400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
51.62500000,51650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
51.87500000,51900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
52.12500000,52150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
52.37500000,52400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
52.62500000,52650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
52.87500000,52900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
53.12500000,53150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
53.37500000,53400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
53.62500000,53650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
53.87500000,53900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
54.12500000,54150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
54.37500000,54400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
54.62500000,54650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
54.87500000,54900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
55.12500000,55150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
55.37500000,55400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
55.62500000,55650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
55.87500000,55900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
56.12500000,56150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
56.37500000,56400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
56.62500000,56650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
56.87500000,56900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
57.12500000,57150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
57.37500000,57400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
57.62500000,57650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
57.87500000,57900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
58.12500000,58150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
58.37500000,58400000,3,369885050,-1220509133,16480,39,65535,1,1880,11
58.62500000,58650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
58.87500000,58900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
59.12500000,59150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
59.37500000,59400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
59.62500000,59650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
59.87500000,59900000,3,369885050,-1220509133,16480,39,65535,1,1880,11
60.12500000,60150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
60.37500000,60400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
60.62500000,60650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
60.87500000,60900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
61.12500000,61150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
61.37500000,61400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
61.62500000,61650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
61.87500000,61900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
62.12500000,62150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
62.37500000,62400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
62.62500000,62650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
62.87500000,62900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
63.12500000,63150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
63.37500000,63400000,3,369885050,-1220509133,16480,39,65535,0,1880,11
63.62500000,63650000,3,369885050,-1220509133,16480,39,65535,0,1880,11
63.87500000,63900000,3,369885050,-1220509133,16480,39,65535,0,1880,11
64.12500000,64150000,3,369885050,-1220509133,16480,39,65535,0,1880,11
64.37500000,64400000,3,369885050,-1220509150,16480,39,65535,0,1880,11
64.62500000,64650000,3,369885033,-1220509150,16480,39,65535,0,1880,11
64.87500000,64900000,3,369885033,-1220509150,16480,39,65535,0,1880,11
65.12500000,65150000,3,369885033,-1220509150,16480,39,65535,0,1880,11
65.37500000,65400000,3,369885033,-1220509150,16480,39,65535,0,1880,11
65.62500000,65650000,3,369885033,-1220509133,16480,39,65535,0,1880,11
65.87500000,65900000,3,369885033,-1220509133,16480,39,65535,0,1880,11
66.12500000,66150000,3,369885033,-1220509150,16480,39,65535,0,1880,11
66.37500000,66400000,3,369885050,-1220509150,16470,39,65535,0,1880,11
66.62500000,66650000,3,369885050,-1220509150,16470,39,65535,0,1880,11
66.87500000,66900000,3,369885050,-1220509150,16460,39,65535,0,1880,11
67.12500000,67150000,3,369885050,-1220509166,16460,39,65535,0,1880,11
67.37500000,67400000,3,369885050,-1220509166,16460,39,65535,0,1880,11
67.62500000,67650000,3,369885050,-1220509166,16450,39,65535,0,1880,11
67.87500000,67900000,3,369885033,-1220509166,16450,39,65535,0,1880,11
68.12500000,68150000,3,369885050,-1220509183,16450,39,65535,0,1880,11
68.37500000,68400000,3,369885050,-1220509183,16440,39,65535,0,1880,11
68.62500000,68650000,3,369885050,-1220509200,16440,39,65535,0,1880,11
68.87500000,68900000,3,369885050,-1220509200,16440,39,65535,0,1880,11
69.12500000,69150000,3,369885050,-1220509200,16430,39,65535,1,1880,11
69.37500000,69400000,3,369885066,-1220509200,16430,39,65535,1,1880,11
69.62500000,69650000,3,369885066,-1220509200,16420,39,65535,1,1880,11
69.87500000,69900000,3,369885066,-1220509200,16420,39,65535,1,1880,11
70.12500000,70150000,3,369885066,-1220509200,16420,39,65535,1,1880,11
70.37500000,70400000,3,369885066,-1220509200,16410,39,65535,1,1880,11
70.62500000,70650000,3,369885066,-1220509200,16410,39,65535,1,1880,11
70.87500000,70900000,3,369885066,-1220509216,16410,39,65535,1,1880,11
71.12500000,71150000,3,369885066,-1220509216,16400,39,65535,1,1880,11
71.37500000,71400000,3,369885083,-1220509216,16400,39,65535,1,1880,11
71.62500000,71650000,3,369885083,-1220509216,16390,39,65535,1,1880,11
71.87500000,71900000,3,369885083,-1220509216,16390,39,65535,1,1880,11
72.12500000,72150000,3,369885083,-1220509233,16390,39,65535,1,1880,11
72.37500000,72400000,3,369885083,-1220509216,16390,38,65535,9,1880,11
72.62500000,72650000,3,369885083,-1220509233,16390,38,65535,5,1880,11
72.87500000,72900000,3,369885083,-1220509233,16390,38,65535,4,1880,11
73.12500000,73150000,3,369885066,-1220509233,16390,39,65535,1,1880,11
73.37500000,73400000,3,369885066,-1220509233,16390,38,65535,1,1880,11
73.62500000,73650000,3,369885066,-1220509233,16390,38,65535,0,1880,11
73.87500000,73900000,3,369885066,-1220509233,16390,38,65535,0,1880,11
74.12500000,74150000,3,369885066,-1220509233,16390,38,65535,0,1880,11
74.37500000,74400000,3,369885066,-1220509233,16380,39,65535,0,1880,11
74.62500000,74650000,3,369885066,-1220509233,16380,39,65535,0,1880,11
74.87500000,74900000,3,369885066,-1220509233,16380,39,65535,0,1880,11
75.12500000,75150000,3,369885066,-1220509233,16370,39,65535,0,1880,11
75.37500000,75400000,3,369885066,-1220509233,16360,39,65535,0,1880,11
75.62500000,75650000,3,369885083,-1220509250,16360,39,65535,0,1880,11
75.87500000,75900000,3,369885083,-1220509250,16360,38,65535,1,1880,11
76.12500000,76150000,3,369885083,-1220509250,16350,39,65535,1,1880,11
76.37500000,76400000,3,369885083,-1220509250,16350,39,65535,1,1880,11
76.62500000,76650000,3,369885083,-1220509250,16340,39,65535,0,1880,11
76.87500000,76900000,3,369885083,-1220509250,16340,39,65535,0,1880,11
77.12500000,77150000,3,369885100,-1220509250,16340,39,65535,0,1880,11
77.37500000,77400000,3,369885100,-1220509250,16340,39,65535,0,1880,11
77.62500000,77650000,3,369885100,-1220509250,16340,39,65535,0,1880,11
77.87500000,77900000,3,369885100,-1220509250,16340,39,65535,0,1880,11
78.12500000,78150000,3,369885100,-1220509250,16340,39,65535,0,1880,11
78.37500000,78400000,3,369885100,-1220509250,16330,39,65535,0,1880,11
78.62500000,78650000,3,369885116,-1220509250,16330,39,65535,0,1880,11
78.87500000,78900000,3,369885116,-1220509250,16330,39,65535,0,1880,11
79.12500000,79150000,3,369885116,-1220509250,16330,39,65535,0,1880,11
79.37500000,79400000,3,369885116,-1220509250,16320,39,65535,0,1880,11
79.62500000,79650000,3,369885116,-1220509250,16320,39,65535,0,1880,11
79.87500000,79900000,3,369885116,-1220509250,16320,39,65535,0,1880,11
80.12500000,80150000,3,369885100,-1220509250,16320,39,65535,0,1880,11
80.37500000,80400000,3,369885116,-1220509250,16320,39,65535,0,1880,11
80.62500000,80650000,3,369885116,-1220509250,16320,39,65535,0,1880,11
80.87500000,80900000,3,369885100,-1220509250,16320,39,65535,0,1880,11
81.12500000,81150000,3,369885100,-1220509250,16310,39,65535,0,1880,11
81.37500000,81400000,3,369885100,-1220509250,16310,39,65535,0,1880,11
81.62500000,81650000,3,369885116,-1220509250,16310,39,65535,0,1880,11
81.87500000,81900000,3,369885116,-1220509266,16310,39,65535,0,1880,11
82.12500000,82150000,3,369885116,-1220509266,16300,39,65535,0,1880,11
82.37500000,82400000,3,369885116,-1220509266,16300,39,65535,0,1880,11
82.62500000,82650000,3,369885116,-1220509266,16300,39,65535,0,1880,11
82.87500000,82900000,3,369885116,-1220509266,16290,39,65535,0,1880,11
83.12500000,83150000,3,369885133,-1220509266,16290,39,65535,0,1880,11
83.37500000,83400000,3,369885133,-1220509266,16280,39,65535,0,1880,11
83.62500000,83650000,3,369885150,-1220509266,16280,39,65535,0,1880,11
83.87500000,83900000,3,369885150,-1220509283,16280,39,65535,0,1880,11
84.12500000,84150000,3,369885150,-1220509283,16270,39,65535,0,1880,11
84.37500000,84400000,3,369885166,-1220509283,16270,39,65535,0,1880,11
84.62500000,84650000,3,369885166,-1220509283,16270,39,65535,0,1880,11
84.87500000,84900000,3,369885166,-1220509283,16270,39,65535,0,1880,11
85.12500000,85150000,3,369885183,-1220509283,16270,39,65535,0,1880,11
85.37500000,85400000,3,369885183,-1220509283,16260,39,65535,0,1880,11
85.62500000,85650000,3,369885183,-1220509266,16260,39,65535,0,1880,11
85.87500000,85900000,3,369885200,-1220509266,16260,39,65535,0,1880,11
86.12500000,86150000,3,369885200,-1220509266,16250,39,65535,0,1880,11
86.37500000,86400000,3,369885200,-1220509266,16260,39,65535,0,1880,11
86.62500000,86650000,3,369885200,-1220509266,16260,39,65535,0,1880,11
86.87500000,86900000,3,369885216,-1220509266,16260,39,65535,0,1880,11
87.12500000,87150000,3,369885216,-1220509266,16260,39,65535,0,1880,11
87.37500000,87400000,3,369885200,-1220509266,16260,39,65535,0,1880,11
87.62500000,87650000,3,369885200,-1220509266,16260,39,65535,0,1880,11
87.87500000,87900000,3,369885200,-1220509266,16260,39,65535,0,1880,11
88.12500000,88150000,3,369885200,-1220509266,16260,39,65535,0,1880,11
88.37500000,88400000,3,369885200,-1220509250,16250,39,65535,0,1880,11
88.62500000,88650000,3,369885200,-1220509250,16250,39,65535,0,1880,11
88.87500000,88900000,3,369885200,-1220509266,16250,39,65535,0,1880,11
89.12500000,89150000,3,369885200,-1220509266,16250,39,65535,1,1880,11
89.37500000,89400000,3,369885200,-1220509266,16240,39,65535,1,1880,11
89.62500000,89650000,3,369885200,-1220509266,16240,39,65535,0,1880,11
89.87500000,89900000,3,369885200,-1220509266,16240,39,65535,0,1880,11
90.12500000,90150000,3,369885183,-1220509266,16240,39,65535,0,1880,11
90.37500000,90400000,3,369885183,-1220509266,16230,39,65535,0,1880,11
90.62500000,90650000,3,369885183,-1220509266,16230,39,65535,0,1880,11
90.87500000,90900000,3,369885183,-1220509266,16230,39,65535,0,1880,11
91.12500000,91150000,3,369885183,-1220509266,16220,39,65535,0,1880,11
91.37500000,91400000,3,369885183,-1220509266,16220,39,65535,0,1880,11
91.62500000,91650000,3,369885166,-1220509283,16220,39,65535,0,1880,11
91.87500000,91900000,3,369885166,-1220509283,16210,39,65535,0,1880,11
92.12500000,92150000,3,369885166,-1220509283,16210,39,65535,0,1880,11
92.37500000,92400000,3,369885166,-1220509283,16210,39,65535,0,1880,11
92.62500000,92650000,3,369885166,-1220509283,16210,39,65535,0,1880,11
92.87500000,92900000,3,369885150,-1220509300,16210,39,65535,0,1880,11
93.12500000,93150000,3,369885150,-1220509300,16200,39,65535,0,1880,11
93.37500000,93400000,3,369885150,-1220509300,16200,39,65535,0,1880,11
93.62500000,93650000,3,369885150,-1220509300,16190,39,65535,0,1880,11
93.87500000,93900000,3,369885166,-1220509300,16190,39,65535,0,1880,11
94.12500000,94150000,3,369885166,-1220509300,16190,39,65535,0,1880,11
94.37500000,94400000,3,369885166,-1220509300,16190,39,65535,0,1880,11
94.62500000,94650000,3,369885166,-1220509300,16190,39,65535,0,1880,11
94.87500000,94900000,3,369885166,-1220509300,16190,39,65535,0,1880,11
95.12500000,95150000,3,369885150,-1220509300,16180,39,65535,0,1880,11
95.37500000,95400000,3,369885150,-1220509300,16180,39,65535,0,1880,11
95.62500000,95650000,3,369885150,-1220509300,16180,39,65535,0,1880,11
95.87500000,95900000,3,369885150,-1220509300,16180,39,65535,0,1880,11
96.12500000,96150000,3,369885133,-1220509283,16180,39,65535,0,1880,11
96.37500000,96400000,3,369885133,-1220509283,16180,39,65535,0,1880,11
